AdamW Baseline_loss,AdamW Baseline_ppl,Muon (Polar Express)_loss,Muon (Polar Express)_ppl,Muon (Newton-Schulz)_loss,Muon (Newton-Schulz)_ppl,Muon (SVD)_loss,Muon (SVD)_ppl,Muon (QR)_loss,Muon (QR)_ppl,Muon (Sign)_loss,Muon (Sign)_ppl
5.559622764587402,259.72484043301034,5.5541205406188965,258.299700505741,5.554332733154297,258.3545155895546,5.5714263916015625,262.8087001356711,6.116961479187012,453.4846763269283,6.279541015625,533.5437193864484
5.559497833251953,259.69239468863304,5.562085151672363,260.36517157375573,5.554573059082031,258.41661233962867,5.562421798706055,260.4528374918503,6.094027519226074,443.2028293060885,6.365643501281738,581.518916108998
5.555976867675781,258.77963454803006,5.557094573974609,259.0690358782894,5.555177688598633,258.5729058961167,5.562152862548828,260.38280172459366,6.157045364379883,472.03133183079564,6.325608730316162,558.6978064648928
5.553433895111084,258.1224010546214,5.562705993652344,260.52686739097544,5.566959381103516,261.63734907969774,5.567325115203857,261.73305628080595,6.132335186004639,460.51028322223544,6.308682441711426,549.3207097490045
5.556424140930176,258.89540564607324,5.569021224975586,262.17736096339087,5.561233997344971,260.1436549170723,5.5679779052734375,261.90396879975515,6.118779182434082,454.3097265166219,6.281935214996338,534.822659832263
5.548421382904053,256.8317966558104,5.555087089538574,258.5494804950616,5.571561336517334,262.8441672265729,5.5624470710754395,260.45941983534203,6.1053361892700195,448.2433107186893,6.2911787033081055,539.7892055784537
5.556447505950928,258.90145481326795,5.5631608963012695,260.64540871340455,5.553606986999512,258.16708381546556,5.56779670715332,261.85651659221264,6.04896354675293,423.67368443757016,6.217487335205078,501.44169288306256
5.560820579528809,260.0361291234389,5.568741798400879,262.10411187579854,5.563629150390625,260.7674855711697,5.568410873413086,262.01738942587986,6.130361557006836,459.60230307618576,6.3086323738098145,549.2932071022614
5.559078693389893,259.5835700621077,5.573827266693115,263.4404290453211,5.562689781188965,260.52264364291744,5.573355674743652,263.3162219496554,6.134173393249512,461.3575750716175,6.228333473205566,506.9100000835886
5.548928260803223,256.9620120161955,5.556728363037109,258.9741793335954,5.55256462097168,257.89811942181825,5.560664653778076,259.9955859557318,6.112576484680176,451.50050198842484,6.265897750854492,526.313872658622
5.550836563110352,257.45284139303556,5.557538032531738,259.18394773657707,5.563140869140625,260.64018877820337,5.553826332092285,258.2237177093724,6.122532844543457,456.01825633870044,6.409418106079102,607.5400543205153
5.553075313568115,258.0298597185755,5.56362247467041,260.76574476620544,5.568737506866455,262.10298704939345,5.563608169555664,260.76201450898566,6.1409759521484375,464.5066860121346,6.246814727783203,516.365437890508
5.554736614227295,258.45888116274597,5.565925121307373,261.3668879760075,5.5569281578063965,259.02592618921005,5.564143180847168,260.9015624576787,6.122763633728027,456.1235125657622,6.147213459014893,467.413104635503
5.558445930480957,259.419367163434,5.57371187210083,263.41003119832726,5.557137489318848,259.0801541537162,5.569653511047363,262.3431844754874,6.206708908081055,496.0659631384757,6.208377361297607,496.8943168328295
5.548878192901611,256.9491467895302,5.563676834106445,260.7799202303098,5.553728103637695,258.1983540383809,5.560359001159668,259.91612976772444,6.12337589263916,456.40286375981026,6.313739776611328,552.1058452910488
5.556704521179199,258.9680049816136,5.573359489440918,263.31722642324314,5.5622663497924805,260.4123535279005,5.568563938140869,262.0574981158013,6.160468578338623,473.649964957991,6.34022331237793,566.922898147362
5.552333354949951,257.8384832459047,5.570184707641602,262.48257730082173,5.560274124145508,259.8940697989031,5.559543609619141,259.7042827351418,6.134016036987305,461.2849832795996,6.160229206085205,473.5365998673176
5.556182384490967,258.8328235797903,5.567127227783203,261.68126772571935,5.565525054931641,261.2623447859004,5.5642194747924805,260.9214684265596,6.217066287994385,501.2306066986918,6.235136985778809,510.3705271640769
5.557562351226807,259.19025082860986,5.5702128410339355,262.4899619300266,5.563005447387695,260.6048948167941,5.559630393981934,259.7268219838466,6.172659873962402,479.45971392930585,6.208824157714844,497.1163770374933
5.563791275024414,260.8097658315152,5.554721355438232,258.4549374232854,5.561468601226807,260.20469278793155,5.551414489746094,257.60167325032893,6.130739212036133,459.7759069765486,6.265341758728027,526.0213276232789
5.552089214324951,257.7755420810163,5.569463729858398,262.29340139811603,5.54807186126709,256.7420440719679,5.572633743286133,263.1261942874816,6.189818382263184,487.75751275403036,6.269036293029785,527.9683258729061
5.553558349609375,258.1545275476441,5.570533275604248,262.5740862656419,5.570318222045898,262.51762484539233,5.569364070892334,262.26726281142106,6.175535202026367,480.8403017706211,6.113958358764648,452.12485011714506
5.552440643310547,257.86614779808633,5.546870231628418,256.43372050478547,5.559008598327637,259.56537517329696,5.560795783996582,260.029681469156,6.176557540893555,481.3321348672391,6.256828308105469,521.5620797508274
