NS-5 Baseline (from Iter1)_loss,NS-5 Baseline (from Iter1)_ppl,NS-3 Steps_loss,NS-3 Steps_ppl,NS-7 Steps_loss,NS-7 Steps_ppl,Hybrid SVD-NS_loss,Hybrid SVD-NS_ppl,NS-5 (High Momentum 0.99)_loss,NS-5 (High Momentum 0.99)_ppl
5.568612098693848,262.0701192537408,5.5584259033203125,259.41417178211805,5.56010627746582,259.8504511029459,5.553058624267578,258.0255534166338,5.5766167640686035,264.17632133836764
5.561165809631348,260.1259169207935,5.563877582550049,260.832276648478,5.5607452392578125,260.0165386689863,5.561102867126465,260.10954445926484,5.578656196594238,264.7156408865899
5.55975866317749,259.7601390710993,5.556532859802246,258.92355399265983,5.584866523742676,266.36472699975144,5.570554256439209,262.5795953470032,5.579657554626465,264.98084878171494
5.551444053649902,257.609289073994,5.559840202331543,259.78132055664423,5.563612937927246,260.7632579221298,5.564615726470947,261.024879483421,5.585022449493408,266.40626335798726
5.5608978271484375,260.05621707129427,5.557707786560059,259.2279489903707,5.5589280128479,259.5444588158044,5.573870658874512,263.4518605482225,5.576374053955078,264.1122108538711
5.5668487548828125,261.6084067294952,5.558102607727051,259.33031787908027,5.555413722991943,258.63394519849044,5.574342727661133,263.57625730796815,5.586764812469482,266.8708443847143
5.56965446472168,262.3434346655638,5.558840751647949,259.5218116430115,5.557984352111816,259.2996524260073,5.5711774826049805,262.74329282639883,5.57440185546875,263.59184245495595
5.556207656860352,258.8393649811747,5.558294773101807,259.380156975322,5.569279670715332,262.24512834210765,5.558547019958496,259.4455930572827,5.569751739501953,262.36895530676435
5.565834999084473,261.3433340724515,5.560172080993652,259.86755074193934,5.56217098236084,260.38751985475767,5.569591522216797,262.3269226323062,5.5782623291015625,264.611398531027
5.554149627685547,258.30721379561464,5.563031196594238,260.61160527245096,5.561628341674805,260.2462613221285,5.560947895050049,260.06923786634326,5.583302021026611,265.94832447726986
5.56866455078125,262.0838657390542,5.561926364898682,260.32383231033344,5.559113025665283,259.59248230970996,5.570309638977051,262.5153716482142,5.56595516204834,261.3747397489224
5.563957214355469,260.85304802059926,5.559325695037842,259.6476955509183,5.558119773864746,259.33476961723505,5.564842224121094,261.08400770120215,5.557225704193115,259.10300988503303
5.566439151763916,261.50127305281114,5.558668613433838,259.47714186663046,5.558176040649414,259.3493619614023,5.566161155700684,261.4285868320819,5.569189071655273,262.2213702562213
5.557201385498047,259.09670891456034,5.573800086975098,263.4332689060509,5.566448211669922,261.50364224049775,5.560039043426514,259.83298089480553,5.576035499572754,264.0228096419012
5.563543319702148,260.74510467884824,5.553279876708984,258.0826485162546,5.568551063537598,262.0541242511974,5.571694374084473,262.87913770125914,5.560365676879883,259.9178649008777
5.559930324554443,259.80473368172636,5.564319133758545,260.94747288609426,5.555135726928711,258.5620559728308,5.56667423248291,261.5627541863297,5.565944671630859,261.37199783316555
5.567137241363525,261.6838881052322,5.559554100036621,259.7070071557793,5.556362152099609,258.8793575200457,5.559887886047363,259.79370819065093,5.5659894943237305,261.3837134925113
5.560378551483154,259.92121126181297,5.562055587768555,260.35747427664984,5.568332672119141,261.9969001281458,5.569393157958984,262.2748915077223,5.5755462646484375,263.89367205449287
5.5544843673706055,258.3936939443703,5.560697555541992,260.0041404098477,5.561704635620117,260.26611729359314,5.565431118011475,261.2378037585482,5.563945770263672,260.85006281145377
5.557910442352295,259.280488359267,5.557049751281738,259.05742396670234,5.564231872558594,260.9247032899516,5.574628829956055,263.65167786855415,5.574287414550781,263.56167848856524
5.561095237731934,260.107559988499,5.558948040008545,259.5496568064258,5.549909591674805,257.21430054042315,5.563457489013672,260.72272570741177,5.573108673095703,263.25119044067765
5.55437707901001,258.36597279566365,5.560201644897461,259.87523355477884,5.559431076049805,259.67505892959423,5.553292274475098,258.0858481844031,5.57249641418457,263.09006188469453
5.564038276672363,260.87419423010965,5.5636491775512695,260.7727080557897,5.560992240905762,260.08077111496505,5.559942722320557,259.80795470001635,5.567314624786377,261.73031060617876
5.562001705169678,260.3434459172444,5.557722568511963,259.2317809137665,5.562492370605469,260.4712187918939,5.5701727867126465,262.47944828331623,5.582324981689453,265.6886093991886
5.567204475402832,261.7014827615243,5.556506633758545,258.9167635412613,5.569355010986328,262.26488670543523,5.559072971343994,259.58208471725493,5.5834760665893555,265.9946156313325
5.561955451965332,260.3314044771201,5.561006546020508,260.0844916268502,5.565362930297852,261.2199911573052,5.565403938293457,261.23070348519866,5.573542594909668,263.36544566188576
5.562305450439453,260.4225360184728,5.56322717666626,260.6626849587587,5.561493873596191,260.21126886013946,5.560613632202148,259.98232090960676,5.576023101806641,264.0195363691493
5.556150436401367,258.8245544976426,5.559589385986328,259.71617132585465,5.556692123413086,258.96479437675924,5.561134338378906,260.1177305612137,5.579892635345459,265.0431479925509
5.56028938293457,259.89803549794857,5.555057525634766,258.54183687607866,5.560980796813965,260.07779474377674,5.569936275482178,262.4173762866815,5.571751594543457,262.89418019654096
5.5612077713012695,260.1368324676732,5.559113025665283,259.59248230970996,5.570154190063477,262.47456709048924,5.5695719718933105,262.3217941062419,5.572484493255615,263.0869256254516
5.549895763397217,257.210743734268,5.559999465942383,259.82269756262303,5.55662727355957,258.9480010923051,5.562180519104004,260.39000311549876,5.567751884460449,261.84477974103373
5.563658714294434,260.7751949899892,5.557097434997559,259.0697770818068,5.55715274810791,259.0841074332998,5.572673320770264,263.13660836634057,5.5828704833984375,265.8335825276232
5.556207180023193,258.8392415569769,5.558222770690918,259.3614816510254,5.55506706237793,258.54430253493126,5.563855171203613,260.8264311114679,5.575307846069336,263.83076239988094
5.570556640625,262.58022138628974,5.55671501159668,258.9707216783496,5.5509185791015625,257.47395750893025,5.5687336921691895,262.1019872077525,5.59044075012207,267.85365022979005
5.566621780395508,261.5490350336882,5.562936782836914,260.5870011130987,5.566287040710449,261.4614988438093,5.57222318649292,263.0181882137754,5.579380512237549,264.9074480223818
5.565507888793945,261.2578599590089,5.556432723999023,258.8976277727006,5.553793907165527,258.2153449599822,5.569953441619873,262.4218810181608,5.567525386810303,261.785479229686
5.568578243255615,262.0612469051953,5.57080078125,262.6443357117889,5.562962532043457,260.59371110800095,5.563100814819336,260.6297492214173,5.57929801940918,264.88559595907003
5.556868553161621,259.0104875010053,5.554932117462158,258.5094156497593,5.559261322021484,259.63098178352897,5.570998191833496,262.6961896014386,5.567225933074951,261.7070983263827
5.566025733947754,261.3931861116551,5.564449787139893,260.9815687831046,5.560680389404297,259.9996771812804,5.572315216064453,263.0423947787849,5.562160491943359,260.3847882952953
5.5587158203125,259.48939126170774,5.562676429748535,260.51916531358063,5.552746772766113,257.94510030574827,5.564777374267578,261.0670769905305,5.571698188781738,262.8801405074996
5.555784702301025,258.72991084031844,5.554171085357666,258.3127565265811,5.556921005249023,259.02407349803764,5.5612053871154785,260.1362122538728,5.582313537597656,265.68556885175144
5.55547571182251,258.6499781112237,5.569046974182129,262.18411190932454,5.5695881843566895,262.3260470231974,5.568992614746094,262.169860116227,5.593921661376953,268.78764965700975
5.560038089752197,259.83273309888324,5.547895431518555,256.6967511333222,5.5601806640625,259.86978121259074,5.565036773681641,261.1348064214404,5.5806074142456055,265.23266296494745
5.566701889038086,261.5699882111064,5.555913925170898,258.7633468222195,5.565351486206055,261.21700174885274,5.560765743255615,260.0218701021815,5.5694475173950195,262.28914901042225
5.5667877197265625,261.5924399067879,5.560323715209961,259.90695854205006,5.564004421234131,260.86536236944454,5.556837558746338,259.0024597468014,5.582747459411621,265.80088063207097
5.55526876449585,258.59645672795745,5.551864147186279,257.71753180568874,5.561964988708496,260.3338872027006,5.566557884216309,261.5323235835809,5.574135780334473,263.5217165498739
5.5492730140686035,257.05061578125805,5.55379581451416,258.2158374671371,5.571937561035156,262.94307425110725,5.56605339050293,261.40041544669816,5.561913013458252,260.3203566353966
5.560215950012207,259.8789511264046,5.560403823852539,259.9277801696805,5.55812931060791,259.3372428381196,5.558613300323486,259.46278977578174,5.574951648712158,263.7368033145543
5.5679473876953125,261.8959762468833,5.566830158233643,261.60354173497177,5.568904876708984,262.1468588563686,5.56395149230957,260.8515554117562,5.586529731750488,266.8081155681943
5.555710315704346,258.7106655185977,5.551033020019531,257.50342475107755,5.5791335105896,264.842023526478,5.568805694580078,262.1208598621603,5.581571578979492,265.48851426643387
5.552696228027344,257.93206286752616,5.557622909545898,259.2059474298001,5.561368942260742,260.178762349405,5.5552778244018555,258.5987995981619,5.567655563354492,261.81955977688693
